,id_carrera,nombre_carrera,descripcion_carrera,estado_carrera,fecha_inicio_vigencia_carrera,modalidad,jornada
1407,17caaad6-6944-11ed-b07a-0242ac1c0002,Licenciatura en Operador de máquinas de procesamiento de texto y mecanógrafos,Voluptatibus labore ipsam. Voluptatem ducimus aut exercitationem error dolor. Tempora illo itaque quidem sequi.,Activo,1941-10-18,Presencial,En linea
1408,17caab44-6944-11ed-b07a-0242ac1c0002,Tecnología en Capitán decubierta,Non itaque esse. Unde totam facere voluptates a ab possimus id.,Inactivo,1941-01-05,En linea,Vespertina
1409,17caaba8-6944-11ed-b07a-0242ac1c0002,Ingeniería en Médico general,Sint blanditiis quibusdam eaque natus quam. Atque veritatis beatae molestias. Non culpa quia expedita rem iure praesentium ratione.,Activo,1973-09-19,Distancia,Vespertina
1410,17caac16-6944-11ed-b07a-0242ac1c0002,Licenciatura en Dinamitero,Aut vel eius unde. Animi at fugit soluta hic. Natus sed distinctio.,Inactivo,1964-11-05,En linea,Matutina
1411,17caac8e-6944-11ed-b07a-0242ac1c0002,Ingeniería en Psicólogo,Itaque numquam ea impedit reprehenderit. Non dolores assumenda. Quasi quaerat necessitatibus expedita quasi.,Activo,1944-01-07,En linea,Matutina
1412,17caacf2-6944-11ed-b07a-0242ac1c0002,Ingeniería en Profesional de medicina,Qui eligendi facere impedit. Magnam aliquid ullam illum.,Inactivo,1950-05-13,En linea,Matutina
1413,17caad60-6944-11ed-b07a-0242ac1c0002,Tecnología en Maestro de enseñanza primaria,Consequuntur dignissimos laboriosam maxime fuga. Voluptas aspernatur tenetur exercitationem perspiciatis recusandae magni.,Inactivo,1962-02-19,Distancia,Intensiva
1414,17caadc4-6944-11ed-b07a-0242ac1c0002,Tecnología en Orfebre,Amet aliquid sunt magni perferendis delectus velit. Asperiores alias voluptatum reprehenderit aspernatur cupiditate molestiae. Unde vel nesciunt veritatis deleniti optio assumenda.,Inactivo,1952-10-27,Distancia,En linea
1415,17caae32-6944-11ed-b07a-0242ac1c0002,Tecnología en Locutor de televisión,Maxime laboriosam illo nam recusandae facilis. Cumque expedita eum fuga quaerat maiores. Corporis dolor ea aliquid alias ex.,Activo,1942-10-16,Distancia,Matutina
1416,17caae96-6944-11ed-b07a-0242ac1c0002,Ingeniería en Trabajador agrícola de subsistencia,Impedit explicabo aliquid voluptate. Nemo blanditiis suscipit. Inventore perferendis iusto laboriosam. Perferendis repudiandae deserunt adipisci.,Activo,1970-01-22,En linea,Vespertina
1417,17caaf18-6944-11ed-b07a-0242ac1c0002,Ingeniería en Operador de máquinas para fabricar productos de material plástico,Architecto eveniet nihil laborum provident molestiae. Voluptatibus reprehenderit consequatur consequuntur.,Inactivo,1960-07-05,Distancia,Matutina
1418,17caaf86-6944-11ed-b07a-0242ac1c0002,Ingeniería en Techador,Ipsam asperiores velit illum minus nihil ab. Molestias enim saepe ut sit dolorum. Magni unde voluptatem officia nobis in.,Inactivo,1966-08-03,Presencial,Matutina
1419,17caaff4-6944-11ed-b07a-0242ac1c0002,Licenciatura en Mecánico-montador de instalaciones de refrigeración y climatización,Quis quis voluptatibus quia a.,Inactivo,1979-01-11,Distancia,Intensiva
1420,17cab058-6944-11ed-b07a-0242ac1c0002,Tecnología en Educador para necesidades especiales,Quidem labore amet quidem maxime iste cum. Laboriosam ipsam possimus laboriosam iusto esse.,Inactivo,1967-03-30,En linea,En linea
1421,17cab0c6-6944-11ed-b07a-0242ac1c0002,Ingeniería en Especialista en tratamientos de belleza,Molestiae consequuntur voluptate aperiam. Qui neque aperiam.,Activo,1962-11-20,En linea,Matutina
1422,17cab134-6944-11ed-b07a-0242ac1c0002,Licenciatura en Psicólogo,Aliquam laborum itaque assumenda fugiat hic. Nemo at sunt culpa voluptas eos mollitia. Quis quasi eveniet explicabo minus.,Activo,1977-12-10,En linea,Vespertina
1423,17cab1a2-6944-11ed-b07a-0242ac1c0002,Licenciatura en Empleado de agencia de viajes,Aliquid voluptas totam nulla. Neque et ut sit ut. Sed repellat sed nemo accusantium aliquam.,Activo,1979-06-23,Distancia,Vespertina
1424,17cab24c-6944-11ed-b07a-0242ac1c0002,Ingeniería en Soldador y oxicortador,Doloribus voluptatem quidem. Laborum explicabo nulla. Hic ipsam tempora accusamus.,Inactivo,1961-05-14,Distancia,Matutina
1425,17cab2ba-6944-11ed-b07a-0242ac1c0002,Licenciatura en Capitán decubierta,Ullam ab architecto nam. Nulla reiciendis occaecati impedit dolores corrupti. Deserunt nihil ducimus suscipit atque.,Activo,1969-07-04,Presencial,Vespertina
1426,17cab328-6944-11ed-b07a-0242ac1c0002,Licenciatura en Matemático,Quod quis molestiae distinctio impedit optio voluptates.,Activo,1967-12-24,Presencial,Matutina
1427,17cab3c8-6944-11ed-b07a-0242ac1c0002,Licenciatura en Técnico de radiodifusión y grabación audio visual,Hic repellat repellendus voluptate sit quia deleniti. Quisquam voluptatum quod ducimus quia voluptatibus.,Activo,1958-11-01,Distancia,Intensiva
1428,17cab42c-6944-11ed-b07a-0242ac1c0002,Tecnología en Recolector de dinero en aparatos de venta automática y lector de medidores,Tempore molestias cupiditate atque soluta sed.,Activo,1958-09-08,En linea,Intensiva
1429,17cab49a-6944-11ed-b07a-0242ac1c0002,"Tecnología en Operador de máquinas de preparación de fibras, hilado y devanado",Enim possimus velit doloribus. Blanditiis consequatur similique. Rem quasi quisquam non nesciunt quos vel.,Inactivo,1960-07-01,Presencial,En linea
1430,17cab4fe-6944-11ed-b07a-0242ac1c0002,Licenciatura en Capitán decubierta,Amet consequatur illum animi beatae quis architecto. Aut pariatur amet magnam necessitatibus ipsum sit. Corporis quasi distinctio cumque amet perspiciatis quo.,Activo,1969-02-27,Distancia,Intensiva
1431,17cab56c-6944-11ed-b07a-0242ac1c0002,Ingeniería en Director de servicios de cuidados infantiles,Iste temporibus temporibus ab consectetur quisquam accusamus. Veniam accusantium eum non dolore.,Inactivo,1972-11-02,Presencial,En linea
1432,17cab5d0-6944-11ed-b07a-0242ac1c0002,Licenciatura en Chef,Minima culpa esse nam doloremque harum. Dolore praesentium incidunt magni saepe necessitatibus iure. Facere consequatur officia beatae placeat placeat facilis.,Activo,1941-03-27,En linea,Vespertina
1433,17cab6a2-6944-11ed-b07a-0242ac1c0002,Licenciatura en Deportista,Quod ratione officiis assumenda totam nobis. Ad praesentium atque reiciendis nesciunt.,Activo,1969-08-07,Presencial,Intensiva
1434,17cab710-6944-11ed-b07a-0242ac1c0002,Ingeniería en Vendedor ambulantes de productos comestibles,Aut harum dolorem provident nisi temporibus fugit voluptatem. Quam quibusdam autem aut temporibus eos totam necessitatibus.,Inactivo,1973-10-22,En linea,Vespertina
1435,17cab77e-6944-11ed-b07a-0242ac1c0002,Ingeniería en Conductor de taxis,Saepe autem amet tempore. Quasi sint numquam facilis corporis accusantium commodi atque. Nesciunt dolores provident asperiores sit sint accusantium vel.,Inactivo,1942-05-14,Presencial,Vespertina
1436,17cab7ec-6944-11ed-b07a-0242ac1c0002,Ingeniería en Declarante de aduana,Quos saepe voluptatibus commodi esse eveniet porro suscipit. Praesentium ab tenetur veritatis consequuntur sed perspiciatis.,Activo,1964-07-20,En linea,Intensiva
1437,17cab850-6944-11ed-b07a-0242ac1c0002,Licenciatura en Ayudante de ambulancia,Neque et veritatis possimus. Quas rerum quaerat optio minima dolor sint quod. Cum ducimus eos corrupti sapiente vitae quis reprehenderit.,Activo,1964-06-05,Presencial,Matutina
1438,17cab8be-6944-11ed-b07a-0242ac1c0002,Ingeniería en Técnico en ingeniería civil,Inventore corporis voluptatibus quae harum quos. Dicta laborum nesciunt blanditiis. Temporibus sit placeat illo nobis impedit aut iusto.,Activo,1956-11-09,En linea,En linea
1439,17cab92c-6944-11ed-b07a-0242ac1c0002,Tecnología en Operador de máquinas para elaborar alimentos y productos afines,Laboriosam modi asperiores laudantium. Similique vel doloribus occaecati ab exercitationem voluptatibus. Quasi placeat ea facere voluptas unde.,Activo,1968-04-14,En linea,Matutina
1440,17cab990-6944-11ed-b07a-0242ac1c0002,Licenciatura en Locutor de televisión,Cum voluptates voluptas facere culpa odio consequatur tenetur. Reprehenderit doloremque aperiam. Reprehenderit totam est itaque laudantium deserunt.,Inactivo,1979-10-18,Presencial,Vespertina
1441,17caba1c-6944-11ed-b07a-0242ac1c0002,Ingeniería en Asistente fisioterapeuta,Fugiat inventore assumenda vero nisi recusandae sint. Aperiam voluptate aperiam quam. Rerum ex nostrum soluta.,Activo,1972-05-31,Distancia,En linea
1442,17caba8a-6944-11ed-b07a-0242ac1c0002,Ingeniería en Mecánico y reparador de instrumentos de precisión,Laboriosam voluptatem id fuga. Consectetur repellat labore sequi voluptatibus ullam quis animi.,Activo,1943-05-21,Distancia,Matutina
1443,17cabaee-6944-11ed-b07a-0242ac1c0002,Tecnología en Ingeniero mecánico,Ipsum ipsam provident aspernatur nemo dolore voluptatum. Distinctio voluptatibus id alias at. Porro earum dicta vel impedit. Nulla dignissimos tempora incidunt.,Inactivo,1942-06-28,Presencial,Vespertina
1444,17cabb5c-6944-11ed-b07a-0242ac1c0002,Ingeniería en Ingeniero electrónico,Minus qui quisquam esse in esse tempora dolore. Eligendi itaque iure incidunt dicta reprehenderit. At occaecati fugiat illum dolorem.,Activo,1950-03-23,Presencial,En linea
1445,17cabbc0-6944-11ed-b07a-0242ac1c0002,Licenciatura en Peón de minas y canteras,Facilis quo ipsam facilis. Sequi suscipit aliquid deserunt a fuga quam.,Activo,1974-06-08,En linea,Vespertina
1446,17cabc2e-6944-11ed-b07a-0242ac1c0002,Tecnología en Analista financiero,Hic nesciunt nihil atque exercitationem repellat debitis. Vitae error officiis perspiciatis ullam. Excepturi laboriosam deleniti provident eius.,Activo,1956-09-13,Distancia,Intensiva
1447,17cabca6-6944-11ed-b07a-0242ac1c0002,Ingeniería en Ensamblador de equipos eléctricos,Magni enim harum occaecati totam incidunt. Ab reiciendis accusantium atque molestiae suscipit sequi.,Activo,1971-12-12,Distancia,Vespertina
1448,17cabd0a-6944-11ed-b07a-0242ac1c0002,Ingeniería en Detective,Inventore blanditiis ratione veritatis consectetur saepe explicabo vel. Quos quo officiis a inventore totam rem. Sapiente saepe sit architecto est pariatur impedit aperiam.,Activo,1951-09-19,Distancia,Intensiva
1449,17cabd78-6944-11ed-b07a-0242ac1c0002,Licenciatura en Instructor en tecnologías de la información,Deleniti debitis harum ad nulla. Harum ipsum esse. Sequi praesentium laborum officia deserunt dolores.,Activo,1978-02-26,Distancia,Intensiva
1450,17cabddc-6944-11ed-b07a-0242ac1c0002,Ingeniería en Locutor de radio,Ipsa dignissimos delectus voluptate distinctio error.,Activo,1966-08-02,En linea,Matutina
1451,17cabe4a-6944-11ed-b07a-0242ac1c0002,Tecnología en Empleado encargado de las nóminas,Ea quaerat mollitia illo accusantium. Quisquam animi velit nam quas soluta id.,Activo,1974-12-20,En linea,Vespertina
1452,17cabeae-6944-11ed-b07a-0242ac1c0002,Licenciatura en Técnico de laboratorio médico,Tenetur tenetur voluptates iusto illo deserunt consectetur voluptatibus. Voluptate incidunt ipsum modi. Totam numquam laboriosam vero.,Activo,1971-09-09,En linea,Matutina
1453,17cabf1c-6944-11ed-b07a-0242ac1c0002,Tecnología en Gerente de hoteles o restaurantes,Ratione ex nemo voluptatum deserunt quasi. Non dolorem deserunt ipsum reiciendis. Perspiciatis repudiandae eveniet ad distinctio molestiae odit. Expedita consectetur tempora quidem provident deserunt quo labore.,Activo,1963-06-17,En linea,Matutina
1454,17cabf80-6944-11ed-b07a-0242ac1c0002,Tecnología en Director de políticas y planificación,Maiores minima laudantium saepe deleniti. Doloremque nihil odio sapiente animi iusto iste. Nesciunt quia laudantium dolore facere tempora.,Inactivo,1955-01-03,En linea,Intensiva
1455,17cabfee-6944-11ed-b07a-0242ac1c0002,Tecnología en Operador de instalaciones de procesamiento de la madera,Quos enim in eveniet excepturi. Eos molestiae aspernatur incidunt odio culpa.,Inactivo,1951-01-16,Distancia,En linea
1456,17cac052-6944-11ed-b07a-0242ac1c0002,Ingeniería en Diseñador de productos,Exercitationem repellat suscipit ratione. Consequatur at culpa reiciendis eius minima quisquam. Facere ullam facilis voluptate debitis aut.,Inactivo,1951-11-08,Distancia,Matutina
1457,17cac0c0-6944-11ed-b07a-0242ac1c0002,Tecnología en Trabajador comunitario de la salud,Ad vero mollitia numquam. Quasi voluptatem voluptates minus explicabo pariatur. Fugiat corrupti eligendi et. Dolor blanditiis alias doloribus non.,Inactivo,1975-04-01,Distancia,Vespertina
1458,17cac156-6944-11ed-b07a-0242ac1c0002,Tecnología en Operador de maquinaria agrícola y forestal móvil,Consectetur quia consequatur reprehenderit numquam modi. Reprehenderit laboriosam laboriosam ea hic fugiat a. Beatae temporibus expedita dolorum provident cumque sunt.,Activo,1948-08-04,Presencial,En linea
1459,17cac1c4-6944-11ed-b07a-0242ac1c0002,Tecnología en Prestamista,Eius esse sit voluptate quo expedita quae sapiente. Ad corrupti magnam nemo explicabo. Culpa quam sapiente quia aliquid itaque delectus.,Activo,1942-01-14,Presencial,Vespertina
1460,17cac246-6944-11ed-b07a-0242ac1c0002,Ingeniería en Empleado de contabilidad y cálculo de costos,Blanditiis molestias omnis. Minima quo at recusandae maiores dolore delectus.,Activo,1951-09-20,Presencial,En linea
1461,17cac5d4-6944-11ed-b07a-0242ac1c0002,Ingeniería en Oficial de las fuerzas armadas,Vel pariatur quam quae voluptatem temporibus doloremque. Deleniti fugiat ullam ad et. Voluptas vel quaerat eos.,Inactivo,1972-04-30,Distancia,Intensiva
1462,17cac656-6944-11ed-b07a-0242ac1c0002,Ingeniería en Oficial de las fuerzas armadas,Deleniti similique harum quisquam fugit. Repudiandae atque corporis sunt delectus quo. Eius delectus laboriosam.,Activo,1942-11-19,En linea,En linea
1463,17cac6c4-6944-11ed-b07a-0242ac1c0002,Ingeniería en Reponedor de estanterías,Eligendi sint velit officia velit provident dicta. Minima rerum soluta provident assumenda architecto.,Activo,1953-09-10,Presencial,Matutina
1464,17cac732-6944-11ed-b07a-0242ac1c0002,Licenciatura en Químico,Pariatur dicta doloremque tempora in odio rem. Perferendis fuga expedita quam perferendis mollitia consequatur.,Activo,1943-01-20,En linea,Vespertina
1465,17cac7a0-6944-11ed-b07a-0242ac1c0002,Ingeniería en Técnico de laboratorio médico,Sunt fugit error aliquid. Consequuntur est sit odio illum reiciendis repellendus. Sit tenetur eveniet dolores minima.,Inactivo,1950-05-14,Distancia,Vespertina
1466,17cac822-6944-11ed-b07a-0242ac1c0002,Licenciatura en Operador de maquinaria agrícola y forestal móvil,Magnam dicta aliquam doloribus. Omnis cumque veniam laudantium commodi reiciendis impedit.,Inactivo,1956-08-31,Distancia,Vespertina
1467,17cac8ae-6944-11ed-b07a-0242ac1c0002,Tecnología en Empacador manual,Ea corrupti tempora tenetur voluptas explicabo repellat. Excepturi eius omnis incidunt. Atque alias mollitia illo at debitis labore ea.,Activo,1942-10-25,En linea,En linea
1468,17cac912-6944-11ed-b07a-0242ac1c0002,Ingeniería en Mecánico y reparador de vehículos de motor,Nemo perferendis soluta cum possimus. Fugiat deserunt recusandae doloribus reiciendis neque. Optio cum fuga dolor rerum iure tempora a.,Activo,1972-03-27,Distancia,En linea
1469,17cac980-6944-11ed-b07a-0242ac1c0002,Licenciatura en Declarante de aduana,Laudantium ipsa rem. Provident accusantium exercitationem explicabo.,Activo,1968-10-13,Distancia,Matutina
1470,17cac9e4-6944-11ed-b07a-0242ac1c0002,Ingeniería en Analista financiero,Non asperiores sint expedita incidunt aliquid. Id aut itaque velit. Culpa ad deleniti dolorum excepturi ipsa unde.,Inactivo,1971-01-03,En linea,Intensiva
1471,17caca66-6944-11ed-b07a-0242ac1c0002,Tecnología en Ingeniero mecánico,Libero ex excepturi voluptas totam. Ratione quaerat consequuntur laudantium cumque. Reiciendis maxime nostrum veniam quaerat.,Inactivo,1945-10-26,Presencial,Intensiva
1472,17cacaca-6944-11ed-b07a-0242ac1c0002,Ingeniería en Trabajador comunitario de la salud,Sint ab expedita. Perspiciatis id nobis corporis sapiente labore fugiat temporibus.,Activo,1959-09-17,Presencial,Intensiva
1473,17cacb38-6944-11ed-b07a-0242ac1c0002,Licenciatura en Chapista,Aliquid illo veniam cumque. Consequatur aperiam fugit tempora incidunt optio maxime. Numquam modi iure accusantium officiis.,Inactivo,1944-09-18,Distancia,Intensiva
1474,17cacb9c-6944-11ed-b07a-0242ac1c0002,Tecnología en Peón de la construcción de edificios,Distinctio pariatur deserunt quis dolore. Possimus labore rem odit similique temporibus.,Inactivo,1942-10-08,Distancia,Matutina
1475,17cacc28-6944-11ed-b07a-0242ac1c0002,Ingeniería en Gerente general,Optio eos ratione ratione incidunt. Consequuntur odit ab officiis sequi minima. Expedita unde voluptate commodi minima exercitationem molestiae. Consectetur provident sunt atque tempore doloribus nesciunt.,Activo,1973-10-15,Distancia,Intensiva
1476,17cacc96-6944-11ed-b07a-0242ac1c0002,Ingeniería en Criador de ganado,Eos enim ipsam consectetur excepturi neque nostrum. Temporibus odit doloremque nostrum nemo molestias ipsum. Blanditiis molestiae soluta dicta consequuntur nostrum.,Inactivo,1956-02-18,Presencial,Vespertina
1477,17caccfa-6944-11ed-b07a-0242ac1c0002,Tecnología en Operador de instalaciones para la preparación de pasta para papel y papel,Adipisci id maxime minus accusantium. Ipsum deleniti molestias impedit ipsum odit. Saepe molestiae nobis eaque ratione voluptatem.,Inactivo,1946-04-13,En linea,Matutina
1478,17cacd68-6944-11ed-b07a-0242ac1c0002,Ingeniería en Guardián de prisión,Recusandae asperiores cumque fugit repellat earum nostrum. Neque voluptatibus omnis maiores tempore excepturi.,Inactivo,1943-07-01,Presencial,Intensiva
1479,17cacdcc-6944-11ed-b07a-0242ac1c0002,"Licenciatura en Operador de incineradores, instalaciones de tratamiento de agua",Iusto commodi mollitia sed distinctio vitae. Deserunt error harum consectetur qui molestiae quia. Animi ut ratione aut autem.,Activo,1966-09-17,Distancia,En linea
1480,17cace3a-6944-11ed-b07a-0242ac1c0002,Ingeniería en Juez,Earum rerum esse laudantium. Reprehenderit inventore non consequuntur. Error distinctio laboriosam fugit repellat aperiam.,Activo,1968-07-27,En linea,Vespertina
1481,17cace9e-6944-11ed-b07a-0242ac1c0002,Licenciatura en Lavador de ventanas,Esse impedit aspernatur nisi tempora necessitatibus. Molestiae sunt enim at deserunt delectus odio.,Activo,1971-09-08,Presencial,En linea
