,id_cupo,fecha_aceptacion_cupo,hora_aceptacion_cupo,descripcion_cupo,tipo_cupo,estado_cupo
782,dc24ac20-6943-11ed-8143-0242ac1c0002,2021-02-10,00:19:37,Asperiores rerum unde. Eligendi laboriosam deleniti nostrum. Excepturi quod laborum velit eaque. Recusandae animi nemo aliquam quisquam.,PRIMER NIVEL,Activo
783,dc24acca-6943-11ed-8143-0242ac1c0002,2022-06-16,13:57:50,Doloribus dolor dolorem. Maiores expedita aliquam beatae repellendus vitae doloribus. Ad culpa dolorum quia.,NIVELACION,Inactivo
784,dc24ad74-6943-11ed-8143-0242ac1c0002,2022-10-18,11:53:20,Officia sed deserunt molestias vel tempore iure dolorum. Quis optio autem quasi nemo. Illum odio atque adipisci. Eaque accusamus nam nobis ea.,NIVELACION,Activo
785,dc24ae14-6943-11ed-8143-0242ac1c0002,2021-03-20,21:07:31,Reprehenderit mollitia eum tenetur exercitationem nemo magnam aperiam. Inventore laudantium quos aspernatur. Maxime autem nemo.,PRIMER NIVEL,Activo
786,dc24aebe-6943-11ed-8143-0242ac1c0002,2022-08-15,05:05:45,Hic molestias vitae rerum omnis saepe temporibus. Et aperiam quaerat ipsam. Enim earum corporis incidunt ratione laboriosam eius ad.,NIVELACION,Activo
787,dc24af5e-6943-11ed-8143-0242ac1c0002,2021-06-10,16:07:06,Esse odio architecto incidunt accusamus nostrum itaque.,PRIMER NIVEL,Inactivo
788,dc24aff4-6943-11ed-8143-0242ac1c0002,2022-12-22,08:00:45,Saepe pariatur tenetur omnis laudantium aliquam itaque. Consequatur voluptatum dolor alias ab facilis. Adipisci earum doloribus perspiciatis animi.,PRIMER NIVEL,Activo
789,dc24b094-6943-11ed-8143-0242ac1c0002,2022-09-01,23:28:58,Quo error adipisci. Laborum eveniet alias ipsam aspernatur voluptatem. Quod ut tempore maiores quaerat.,NIVELACION,Inactivo
790,dc24b13e-6943-11ed-8143-0242ac1c0002,2021-09-02,22:19:41,Nihil enim non sunt sunt incidunt eum. Qui assumenda sunt corrupti.,NIVELACION,Inactivo
791,dc24b1f2-6943-11ed-8143-0242ac1c0002,2021-09-09,16:03:27,Repellat esse voluptates expedita. Beatae repudiandae iste fugit. Dolorum omnis libero vel quod vitae.,NIVELACION,Inactivo
792,dc24b292-6943-11ed-8143-0242ac1c0002,2021-07-01,18:26:14,Sint sed cum omnis voluptatem. Aut eos animi non minima odit.,PRIMER NIVEL,Inactivo
793,dc24b33c-6943-11ed-8143-0242ac1c0002,2021-03-07,13:58:19,Sed eius aut aperiam voluptatibus. Incidunt consectetur delectus optio possimus magnam. Dolorem facere aut tempora quisquam suscipit.,PRIMER NIVEL,Inactivo
794,dc24b3e6-6943-11ed-8143-0242ac1c0002,2021-02-13,12:13:58,Pariatur dolore optio magnam. Nihil blanditiis saepe maiores eius.,NIVELACION,Inactivo
795,dc24b486-6943-11ed-8143-0242ac1c0002,2022-12-13,20:32:53,Repellendus deserunt ullam facilis saepe. Debitis neque dolore laudantium nobis.,NIVELACION,Inactivo
796,dc24b530-6943-11ed-8143-0242ac1c0002,2021-02-18,00:26:44,Sit earum nobis repudiandae eos eius. Harum architecto corporis quia pariatur. Provident rem tempore incidunt.,NIVELACION,Activo
797,dc24b5da-6943-11ed-8143-0242ac1c0002,2022-06-15,04:00:25,Sed quas sit quam dolor. A impedit itaque adipisci necessitatibus. Tempore distinctio nisi accusantium.,NIVELACION,Inactivo
798,dc24b67a-6943-11ed-8143-0242ac1c0002,2022-05-21,06:42:02,Eligendi maiores placeat ipsum molestiae repellat. Hic dolores repudiandae sunt delectus placeat officia eaque.,PRIMER NIVEL,Activo
799,dc24b71a-6943-11ed-8143-0242ac1c0002,2021-03-23,12:08:10,Ab blanditiis accusantium hic culpa.,NIVELACION,Activo
800,dc24b7d8-6943-11ed-8143-0242ac1c0002,2021-03-07,01:57:35,Aperiam voluptates saepe consequatur voluptates. Amet harum odit unde minus architecto. Laborum dolorum vitae animi.,NIVELACION,Activo
801,dc24b882-6943-11ed-8143-0242ac1c0002,2022-09-02,01:48:28,Similique rerum facere magnam. Adipisci id quidem dignissimos non minima.,NIVELACION,Inactivo
802,dc24b922-6943-11ed-8143-0242ac1c0002,2022-02-25,00:51:57,Dicta quasi occaecati autem. Ex quis minima facere. Praesentium harum magnam quisquam molestiae dicta fugiat occaecati. Modi delectus modi ipsa consequatur quia cum.,NIVELACION,Activo
803,dc24b9c2-6943-11ed-8143-0242ac1c0002,2022-11-08,01:07:28,Earum quas esse excepturi rem exercitationem consectetur esse. Accusantium totam dolorem sit consequatur maiores. Ducimus totam mollitia pariatur.,NIVELACION,Inactivo
804,dc24ba6c-6943-11ed-8143-0242ac1c0002,2021-05-21,01:57:32,Soluta perferendis ipsa harum iste. Vel repudiandae officiis temporibus. Debitis delectus animi dolores maiores accusamus. Ipsa neque nobis dolorem nihil nisi nostrum labore.,NIVELACION,Activo
805,dc24bb34-6943-11ed-8143-0242ac1c0002,2022-10-20,20:12:40,Iusto exercitationem eos voluptatum. Quos nemo est quia.,PRIMER NIVEL,Inactivo
806,dc24bc06-6943-11ed-8143-0242ac1c0002,2022-09-28,03:53:31,Corporis hic voluptatem ducimus dicta sapiente sunt. Facilis modi repellendus fuga possimus quaerat sed porro.,PRIMER NIVEL,Activo
807,dc24bd0a-6943-11ed-8143-0242ac1c0002,2022-12-14,00:04:13,Reiciendis quam facere quasi. Delectus animi fugit fugiat unde corporis corporis. Perspiciatis minima laboriosam fugit praesentium.,PRIMER NIVEL,Inactivo
808,dc24bdbe-6943-11ed-8143-0242ac1c0002,2021-10-16,04:07:04,Ratione suscipit culpa assumenda itaque amet magni. Quod itaque cum dicta ad modi.,PRIMER NIVEL,Inactivo
809,dc24be5e-6943-11ed-8143-0242ac1c0002,2021-10-01,10:11:02,Quasi unde ab dolores neque dolore. Ut doloremque consectetur ex pariatur. Expedita magni similique dolor iste cum.,PRIMER NIVEL,Activo
810,dc24bf08-6943-11ed-8143-0242ac1c0002,2021-11-19,20:46:51,Repellat eum quis voluptate iure. Modi laborum nihil. Deserunt natus similique similique.,PRIMER NIVEL,Inactivo
811,dc24bfbc-6943-11ed-8143-0242ac1c0002,2021-05-01,23:07:17,Fuga assumenda ab voluptas fugiat. Quibusdam consequatur recusandae reiciendis deleniti. Ullam optio consequatur adipisci iusto voluptatum.,PRIMER NIVEL,Inactivo
812,dc24c066-6943-11ed-8143-0242ac1c0002,2022-07-17,10:38:06,Iusto quod cupiditate veritatis expedita explicabo. Nisi sed numquam voluptatibus ipsam. Culpa porro suscipit unde.,NIVELACION,Activo
813,dc24c110-6943-11ed-8143-0242ac1c0002,2021-02-11,12:20:21,Officia occaecati vitae dignissimos doloremque. Sequi porro ipsa nostrum optio.,NIVELACION,Activo
814,dc24c1c4-6943-11ed-8143-0242ac1c0002,2022-10-29,15:45:36,Esse aliquam quaerat. Rerum atque ducimus libero blanditiis illo aperiam.,NIVELACION,Activo
815,dc24c278-6943-11ed-8143-0242ac1c0002,2021-04-27,13:59:08,Amet velit quidem qui commodi iusto.,PRIMER NIVEL,Activo
816,dc24c322-6943-11ed-8143-0242ac1c0002,2021-07-08,22:10:27,Quia provident fuga veritatis sit unde error eveniet. Similique atque ea numquam et.,NIVELACION,Activo
817,dc24c3c2-6943-11ed-8143-0242ac1c0002,2022-01-05,05:06:20,Incidunt pariatur ut reiciendis ratione. Et neque mollitia officiis veritatis perspiciatis.,PRIMER NIVEL,Inactivo
818,dc24c462-6943-11ed-8143-0242ac1c0002,2021-04-29,14:44:58,Eum ipsa sit molestiae culpa. Quam ea quo assumenda quasi id corrupti. Aspernatur in eligendi facilis occaecati adipisci dignissimos ab.,PRIMER NIVEL,Activo
819,dc24c50c-6943-11ed-8143-0242ac1c0002,2021-10-06,05:37:39,Deleniti voluptatem consectetur alias delectus. Porro adipisci saepe deleniti aliquam quasi illo voluptas. Sit iste pariatur beatae quis.,PRIMER NIVEL,Inactivo
820,dc24c6b0-6943-11ed-8143-0242ac1c0002,2022-09-18,04:35:46,Voluptate laborum error qui sit veniam. Beatae voluptate necessitatibus illo dolor ipsa perspiciatis mollitia. Tempore quibusdam blanditiis. Quaerat officiis qui magni minima sint.,NIVELACION,Activo
821,dc24c75a-6943-11ed-8143-0242ac1c0002,2021-11-25,03:44:28,Amet magnam suscipit ea at. Architecto delectus laudantium accusamus inventore distinctio.,PRIMER NIVEL,Activo
822,dc24c80e-6943-11ed-8143-0242ac1c0002,2022-01-01,02:55:58,Voluptatibus facere iure harum explicabo explicabo. Quisquam quam expedita architecto maiores veniam.,PRIMER NIVEL,Activo
823,dc24c8ae-6943-11ed-8143-0242ac1c0002,2021-01-09,01:29:05,A vel ipsa dignissimos modi. Voluptas accusantium voluptates id assumenda.,PRIMER NIVEL,Activo
824,dc24c944-6943-11ed-8143-0242ac1c0002,2022-03-18,10:05:40,Quaerat laudantium libero. Occaecati veritatis quod quia recusandae.,PRIMER NIVEL,Activo
825,dc24c9ee-6943-11ed-8143-0242ac1c0002,2021-05-14,02:19:52,Eos totam odit laboriosam. Illo similique beatae assumenda. Iste veritatis laudantium.,NIVELACION,Inactivo
826,dc24ca8e-6943-11ed-8143-0242ac1c0002,2021-03-16,21:11:43,Est omnis esse voluptates.,NIVELACION,Activo
827,dc24cb38-6943-11ed-8143-0242ac1c0002,2022-10-09,09:42:59,Velit aut animi nemo. Officiis est blanditiis odit laborum.,NIVELACION,Activo
828,dc24cbd8-6943-11ed-8143-0242ac1c0002,2021-04-13,16:20:58,Fuga minima omnis porro. Excepturi culpa odit quibusdam distinctio.,NIVELACION,Inactivo
829,dc24cc82-6943-11ed-8143-0242ac1c0002,2021-10-18,09:07:41,Quo ea natus quidem. Ratione quas explicabo rem dolores repudiandae aliquam. Soluta accusantium sequi beatae aperiam et quas ipsa.,NIVELACION,Inactivo
830,dc24cd18-6943-11ed-8143-0242ac1c0002,2021-12-06,19:57:41,Explicabo odio quidem repudiandae deleniti totam beatae.,NIVELACION,Inactivo
831,dc24cde0-6943-11ed-8143-0242ac1c0002,2022-10-08,07:56:13,Velit atque ab ut. Velit in iusto rerum. Qui quam repudiandae.,PRIMER NIVEL,Activo
832,dc24ce8a-6943-11ed-8143-0242ac1c0002,2022-01-09,03:25:14,Qui harum omnis possimus adipisci. Laboriosam animi veniam quasi.,PRIMER NIVEL,Inactivo
833,dc24cf3e-6943-11ed-8143-0242ac1c0002,2022-04-07,08:08:19,Necessitatibus necessitatibus sint magnam minima. Tempore dolores tenetur corporis. Possimus hic repellat molestiae porro ipsum.,NIVELACION,Inactivo
834,dc24cfe8-6943-11ed-8143-0242ac1c0002,2022-08-05,22:41:12,Dolore saepe consectetur quisquam voluptatum a rem. Quam facilis mollitia fugiat.,NIVELACION,Inactivo
835,dc24d092-6943-11ed-8143-0242ac1c0002,2022-08-18,19:01:46,Autem temporibus cum reiciendis. Eveniet cumque non aliquid reprehenderit eum. Unde dolorum deleniti quae culpa porro.,NIVELACION,Activo
836,dc24d146-6943-11ed-8143-0242ac1c0002,2021-12-26,11:51:58,Ratione vitae in molestias perspiciatis. Expedita molestias occaecati sit adipisci pariatur. Cupiditate iste vel perspiciatis voluptatum.,NIVELACION,Activo
837,dc24d1f0-6943-11ed-8143-0242ac1c0002,2021-06-28,11:49:47,Quasi consequuntur veritatis fugit qui. Officia repellat pariatur recusandae quia.,NIVELACION,Activo
838,dc24d29a-6943-11ed-8143-0242ac1c0002,2021-06-09,21:03:45,Iusto tempore odit. Iste odio adipisci minus consequatur expedita in.,NIVELACION,Inactivo
839,dc24d344-6943-11ed-8143-0242ac1c0002,2022-07-12,01:44:57,Saepe nisi veniam quidem in illum iste. Nisi dolorem quibusdam. Culpa rem accusamus illo amet.,PRIMER NIVEL,Activo
840,dc24d3ee-6943-11ed-8143-0242ac1c0002,2022-06-26,09:33:42,Enim molestiae accusamus non. Repellat eveniet deserunt qui cupiditate. Cumque quae illo ipsa delectus.,NIVELACION,Inactivo
841,dc24d48e-6943-11ed-8143-0242ac1c0002,2022-01-14,11:26:02,Rem neque eligendi nam itaque. Rerum dolores quia quod quo.,PRIMER NIVEL,Activo
842,dc24d52e-6943-11ed-8143-0242ac1c0002,2022-10-03,03:30:11,Minus nulla rem hic. Voluptates omnis voluptate natus suscipit autem. Reiciendis eum magni nisi.,NIVELACION,Inactivo
843,dc24d5d8-6943-11ed-8143-0242ac1c0002,2021-09-03,06:00:02,Praesentium mollitia perferendis a. Recusandae quia libero enim libero. Porro saepe officiis reiciendis fugit.,PRIMER NIVEL,Inactivo
844,dc24d682-6943-11ed-8143-0242ac1c0002,2021-06-10,17:12:45,Animi in dolorem ducimus quos nihil. Delectus magnam temporibus quaerat dolorem.,NIVELACION,Inactivo
845,dc24d72c-6943-11ed-8143-0242ac1c0002,2021-02-25,12:01:57,Natus veritatis illum repellendus harum. Similique non excepturi unde exercitationem ab maxime. Voluptatum architecto consequuntur.,NIVELACION,Activo
846,dc24d7d6-6943-11ed-8143-0242ac1c0002,2021-07-16,16:50:09,Libero voluptas nesciunt ullam voluptatum ipsum. Officiis enim est.,PRIMER NIVEL,Inactivo
847,dc24d880-6943-11ed-8143-0242ac1c0002,2021-11-02,19:58:12,Mollitia rerum ab aperiam. Distinctio dolores adipisci iste consequuntur repellat doloremque. Impedit dignissimos nobis pariatur ipsa eius. Eos repellat velit totam laboriosam nesciunt provident.,PRIMER NIVEL,Activo
848,dc24d952-6943-11ed-8143-0242ac1c0002,2021-10-17,13:27:02,Provident doloribus nobis odit.,PRIMER NIVEL,Inactivo
849,dc24da06-6943-11ed-8143-0242ac1c0002,2022-02-27,11:47:57,Soluta eos unde. Commodi voluptas vitae deserunt dolorem. Atque praesentium eveniet ratione quidem sequi deleniti.,NIVELACION,Activo
850,dc24daa6-6943-11ed-8143-0242ac1c0002,2021-03-26,23:26:06,Ipsum aut maiores exercitationem laudantium. Commodi neque voluptate alias tempora eos.,PRIMER NIVEL,Inactivo
851,dc24db5a-6943-11ed-8143-0242ac1c0002,2021-07-23,16:22:10,Sed ratione quod quia temporibus voluptate. Ad placeat earum sint dolorem unde fuga.,PRIMER NIVEL,Inactivo
852,dc24dc04-6943-11ed-8143-0242ac1c0002,2021-11-30,10:18:04,Sequi dolores aliquam quo ipsam provident corporis ea.,NIVELACION,Activo
853,dc24dcae-6943-11ed-8143-0242ac1c0002,2021-12-22,01:48:51,Excepturi fugit et deserunt sunt incidunt. Dignissimos dignissimos quasi officiis tempore rerum cumque. Incidunt iste aspernatur nam dignissimos reprehenderit consequatur.,NIVELACION,Inactivo
854,dc24dd62-6943-11ed-8143-0242ac1c0002,2022-11-16,19:03:25,Ipsam ab veritatis pariatur eum fuga accusamus. Voluptatum ullam porro fugiat amet. Eaque possimus corrupti illum dolorum doloribus.,PRIMER NIVEL,Inactivo
855,dc24de0c-6943-11ed-8143-0242ac1c0002,2021-01-27,10:47:35,Accusamus porro iure animi suscipit illo. Corporis doloribus laudantium. Neque amet autem temporibus illum.,PRIMER NIVEL,Inactivo
856,dc24deb6-6943-11ed-8143-0242ac1c0002,2021-04-30,15:40:48,Deserunt commodi ab dolores deserunt reprehenderit. Voluptas aliquam modi laborum. Accusamus soluta accusantium eligendi temporibus.,PRIMER NIVEL,Inactivo
857,dc24df60-6943-11ed-8143-0242ac1c0002,2022-11-11,23:37:35,Quia iure sequi sint.,PRIMER NIVEL,Activo
858,dc24e00a-6943-11ed-8143-0242ac1c0002,2022-07-22,00:16:20,Voluptatum velit a nulla quod iure voluptas laudantium.,NIVELACION,Activo
859,dc24e0a0-6943-11ed-8143-0242ac1c0002,2021-02-09,04:03:02,Minima eaque incidunt assumenda saepe. Saepe accusamus quo cumque vero fugiat ipsa. Eius quos modi nam magni.,NIVELACION,Activo
860,dc24e140-6943-11ed-8143-0242ac1c0002,2021-04-29,14:56:55,Labore ea nostrum ipsum nam. Soluta voluptates sequi tempore natus pariatur enim tempora.,NIVELACION,Activo
861,dc24e1f4-6943-11ed-8143-0242ac1c0002,2021-12-18,02:00:07,Cum incidunt odit laborum possimus vitae enim. Nobis quas eveniet sapiente rerum atque mollitia cum. Blanditiis laboriosam iste accusantium inventore recusandae facilis. Provident occaecati quia inventore quibusdam consectetur quisquam.,PRIMER NIVEL,Activo
862,dc24e2a8-6943-11ed-8143-0242ac1c0002,2021-09-25,02:04:53,Cum nemo ipsam similique. Modi vel voluptatem ullam maxime tempora architecto. Quaerat cumque accusamus deleniti.,NIVELACION,Activo
863,dc24e352-6943-11ed-8143-0242ac1c0002,2022-11-24,13:54:42,Architecto commodi rem dolorum doloremque voluptatem odit. Odit molestiae rem fugit occaecati.,NIVELACION,Inactivo
864,dc24e442-6943-11ed-8143-0242ac1c0002,2021-04-10,15:05:21,Doloribus mollitia nostrum veritatis. Doloremque accusantium dicta placeat fugiat dolores dicta provident. Harum officia impedit dolore quis. Quo veritatis quasi quos facilis.,PRIMER NIVEL,Activo
865,dc24e4f6-6943-11ed-8143-0242ac1c0002,2022-09-21,01:32:26,Velit voluptatibus nobis laudantium laborum. Consequuntur itaque enim tempore incidunt fugit numquam.,PRIMER NIVEL,Activo
866,dc24e5a0-6943-11ed-8143-0242ac1c0002,2022-04-19,14:51:31,Quaerat atque quod at fuga sapiente. Modi facere facere. Atque accusamus velit similique dicta voluptate.,NIVELACION,Activo
867,dc24e64a-6943-11ed-8143-0242ac1c0002,2022-05-01,18:42:19,Aliquam nobis placeat porro odit officiis. Iure magnam voluptatem error dolor corporis.,NIVELACION,Inactivo
868,dc24e712-6943-11ed-8143-0242ac1c0002,2022-04-07,04:01:07,Aut quam inventore corrupti iste libero repellat natus. Quisquam voluptatem inventore. Sequi fugiat ab voluptatibus corporis beatae maiores velit.,NIVELACION,Activo
869,dc24e7b2-6943-11ed-8143-0242ac1c0002,2022-09-12,08:41:51,Id soluta iure assumenda ullam repellendus numquam. Facere error aut sapiente numquam sint similique. Id beatae odio exercitationem ducimus est a. Eius pariatur accusantium id.,NIVELACION,Activo
870,dc24e866-6943-11ed-8143-0242ac1c0002,2022-02-28,15:26:05,Occaecati nobis magnam blanditiis. Tempore recusandae eaque nam expedita quaerat inventore.,NIVELACION,Inactivo
871,dc24e906-6943-11ed-8143-0242ac1c0002,2021-11-20,19:35:02,Perspiciatis eius eligendi nesciunt. Totam id amet repudiandae odio distinctio. Tempora consequatur nemo consectetur error.,PRIMER NIVEL,Inactivo
872,dc24e9ba-6943-11ed-8143-0242ac1c0002,2022-11-08,01:33:36,Harum aliquam tempora. Impedit doloremque officia sed. Quas nam nemo repellendus unde.,NIVELACION,Activo
873,dc24ea6e-6943-11ed-8143-0242ac1c0002,2022-07-03,21:30:10,Ab voluptatem veritatis quo eaque atque et. Minus impedit voluptatum. Voluptates voluptatibus praesentium possimus.,PRIMER NIVEL,Inactivo
874,dc24eb0e-6943-11ed-8143-0242ac1c0002,2022-09-05,23:56:37,Deserunt officia quod exercitationem. Ad maxime dolore repellat aperiam labore. Eos dolores nihil magnam.,PRIMER NIVEL,Activo
875,dc24ebcc-6943-11ed-8143-0242ac1c0002,2021-12-03,11:14:54,Sapiente consequuntur quos similique. Dignissimos repellat tempore ipsum. Repudiandae totam ipsum quis.,NIVELACION,Activo
876,dc24ece4-6943-11ed-8143-0242ac1c0002,2022-06-06,10:18:05,Nihil veritatis eaque expedita necessitatibus. Exercitationem cum at. Quidem dolorum quidem non delectus perspiciatis corporis.,NIVELACION,Inactivo
877,dc24eda2-6943-11ed-8143-0242ac1c0002,2022-07-30,21:33:26,Fugiat perspiciatis officiis deleniti at. Fugit iure temporibus iste asperiores fugiat tenetur. Optio facere dolores suscipit occaecati.,PRIMER NIVEL,Inactivo
878,dc24ee4c-6943-11ed-8143-0242ac1c0002,2021-01-11,04:57:58,Culpa quod repudiandae error. Unde voluptate est commodi.,PRIMER NIVEL,Inactivo
879,dc24eeec-6943-11ed-8143-0242ac1c0002,2021-01-29,19:35:58,Ad incidunt quaerat soluta eaque.,PRIMER NIVEL,Inactivo
880,dc24ef8c-6943-11ed-8143-0242ac1c0002,2022-10-07,17:42:59,Expedita aut dignissimos nostrum voluptas. Facilis sequi odit totam. Saepe culpa minima perferendis delectus vel inventore.,PRIMER NIVEL,Inactivo
881,dc24f054-6943-11ed-8143-0242ac1c0002,2022-08-10,07:24:13,Numquam eaque consectetur debitis. Corrupti libero dolores exercitationem laborum. Impedit a eos aut deleniti labore consequatur. Tempora debitis nobis voluptatum at culpa doloremque.,PRIMER NIVEL,Inactivo
882,dc24f0fe-6943-11ed-8143-0242ac1c0002,2021-07-25,18:08:22,Harum nobis minima tempora mollitia. Tenetur a ad. Optio eaque repudiandae aperiam.,NIVELACION,Inactivo
883,dc24f1a8-6943-11ed-8143-0242ac1c0002,2021-08-14,23:51:45,Molestias veritatis aliquam nam cupiditate ullam aliquam voluptate. Aliquid magni sint eius consequuntur minus. Distinctio reiciendis laborum enim ratione.,PRIMER NIVEL,Inactivo
884,dc24f248-6943-11ed-8143-0242ac1c0002,2021-07-09,02:41:52,Unde voluptates ullam doloribus. Odit sit nihil quisquam deserunt. Nostrum expedita sapiente pariatur corrupti ipsam. Id qui minus necessitatibus repellat vero magnam dolorum.,NIVELACION,Activo
885,dc24f2f2-6943-11ed-8143-0242ac1c0002,2022-03-03,00:18:05,Facere illo modi facilis doloribus iusto repellat eum. Similique commodi assumenda a a tempora reprehenderit et. Voluptas voluptate exercitationem dolorem non.,NIVELACION,Inactivo
886,dc24f39c-6943-11ed-8143-0242ac1c0002,2022-08-06,14:27:08,Odit quod inventore consequuntur mollitia. Occaecati assumenda repellat facilis.,NIVELACION,Inactivo
887,dc24f446-6943-11ed-8143-0242ac1c0002,2021-09-06,01:11:52,Adipisci assumenda laborum ea necessitatibus. Ipsam blanditiis modi esse. Quas id ut et minus.,PRIMER NIVEL,Inactivo
888,dc24f4f0-6943-11ed-8143-0242ac1c0002,2022-08-01,23:35:45,Libero excepturi eius et vitae. Odio mollitia delectus dolor.,PRIMER NIVEL,Activo
889,dc24f63a-6943-11ed-8143-0242ac1c0002,2021-04-18,03:36:33,Quo voluptates in modi. Itaque dolorem sequi quis. Architecto aperiam eius.,PRIMER NIVEL,Inactivo
