,IdInsti,NomInstituto,CorreoInstituto,TelefonoInstituto,DescripcionInstituto,EstadoInstituto,URL
368,f9b95286-6943-11ed-a9ab-0242ac1c0002,Instituto Antonia Redondo,antonia.redondo@hotmail.com,0916093720,Ea ipsam dicta itaque consequuntur assumenda aperiam consequatur. Vitae necessitatibus autem necessitatibus omnis blanditiis quia. Ab eaque voluptates ea eum accusamus numquam.,Inactivo,universidadantoniaredondo.com
369,f9b953e4-6943-11ed-a9ab-0242ac1c0002,Instituto Mariana Caro,mariana.caro@hotmail.com,0921565654,Porro impedit dolorem excepturi ea suscipit ratione. Deserunt nesciunt ea veritatis quisquam ex assumenda odit.,Inactivo,universidadmarianacaro.com
370,f9b954a2-6943-11ed-a9ab-0242ac1c0002,Instituto Olalla Barroso,olalla.barroso@hotmail.com,0923091378,Delectus at dignissimos unde. Libero quisquam molestiae non dicta explicabo veritatis.,Activo,universidadolallabarroso.com
371,f9b9551a-6943-11ed-a9ab-0242ac1c0002,Instituto Santiago Vilanova,santiago.vilanova@hotmail.com,0904244267,Culpa eveniet ad possimus totam sequi. A exercitationem nobis eius fugiat sequi provident debitis.,Inactivo,universidadsantiagovilanova.com
372,f9b95592-6943-11ed-a9ab-0242ac1c0002,Instituto Virgilio Uría,virgilio.uría@hotmail.com,0996559951,Incidunt facere numquam modi nesciunt. Dolor eaque veniam soluta dolorum eaque cumque. Sint fugit consequuntur earum eos. Reprehenderit odio magni fuga nihil quam.,Inactivo,universidadvirgiliouría.com
373,f9b95600-6943-11ed-a9ab-0242ac1c0002,Instituto Evita Molina,evita.molina@hotmail.com,0955376263,Asperiores error voluptas. Dicta sunt qui sed vero enim.,Activo,universidadevitamolina.com
374,f9b95736-6943-11ed-a9ab-0242ac1c0002,Instituto Marisela Manzano,marisela.manzano@hotmail.com,0925728715,Voluptate quasi corrupti vitae dolores est quis. Porro nostrum omnis autem quos. Quo sunt ullam accusantium modi.,Activo,universidadmariselamanzano.com
375,f9b957fe-6943-11ed-a9ab-0242ac1c0002,Instituto Nydia Gracia,nydia.gracia@hotmail.com,0977244533,Nihil voluptatibus in vel reprehenderit adipisci libero. Odit unde dignissimos ullam repellat. Ad vel ducimus odit dignissimos eius explicabo.,Inactivo,universidadnydiagracia.com
376,f9b95880-6943-11ed-a9ab-0242ac1c0002,Instituto Adrián Marti,adrián.marti@hotmail.com,0919811560,Corrupti totam aliquid. Voluptates illum corporis laboriosam error similique esse.,Activo,universidadadriánmarti.com
377,f9b95902-6943-11ed-a9ab-0242ac1c0002,Instituto Cipriano Benavente,cipriano.benavente@hotmail.com,0961577329,Autem nesciunt sequi dolorem maxime. Enim quasi doloribus officia odit occaecati corporis. Voluptatum repellat inventore beatae. Quas pariatur culpa praesentium.,Inactivo,universidadciprianobenavente.com
378,f9b95970-6943-11ed-a9ab-0242ac1c0002,Instituto Leocadio Sanmiguel,leocadio.sanmiguel@hotmail.com,0997107559,Enim quibusdam perspiciatis placeat eum vero cupiditate. Doloribus veritatis a nesciunt consequatur beatae cum. Eveniet excepturi commodi voluptates omnis dolores.,Activo,universidadleocadiosanmiguel.com
379,f9b95ab0-6943-11ed-a9ab-0242ac1c0002,Instituto Imelda Madrigal,imelda.madrigal@hotmail.com,0918806974,Architecto quas sit ex quae asperiores. Distinctio neque ad et. Sequi repellendus ut rem totam qui.,Activo,universidadimeldamadrigal.com
380,f9b95b46-6943-11ed-a9ab-0242ac1c0002,Instituto Jacinto Chaves,jacinto.chaves@hotmail.com,0981693262,Molestiae soluta aliquam ex cumque nemo officia optio.,Activo,universidadjacintochaves.com
381,f9b95bd2-6943-11ed-a9ab-0242ac1c0002,Instituto Aitana Barba,aitana.barba@hotmail.com,0933666021,Veritatis dolores a quod sint. Rerum quo necessitatibus necessitatibus suscipit quod voluptatem.,Inactivo,universidadaitanabarba.com
382,f9b95c4a-6943-11ed-a9ab-0242ac1c0002,Instituto Florentino Vizcaíno,florentino.vizcaíno@hotmail.com,0925989776,Expedita odio ducimus quod. Molestias non blanditiis ratione aspernatur beatae ab dolor.,Inactivo,universidadflorentinovizcaíno.com
383,f9b95ccc-6943-11ed-a9ab-0242ac1c0002,Instituto Alicia Murcia,alicia.murcia@hotmail.com,0958134014,Quidem fuga nam dolore. Earum repellendus inventore repellat commodi cumque dignissimos magnam. Aliquam ex officia quidem.,Inactivo,universidadaliciamurcia.com
384,f9b95e0c-6943-11ed-a9ab-0242ac1c0002,Instituto Gilberto Castell,gilberto.castell@hotmail.com,0927616557,Odit animi voluptate eaque. Occaecati quos porro praesentium quos in veritatis tenetur. Pariatur et ut ea numquam.,Activo,universidadgilbertocastell.com
385,f9b95ed4-6943-11ed-a9ab-0242ac1c0002,Instituto Rosendo Villalobos,rosendo.villalobos@hotmail.com,0973941429,Consectetur enim reiciendis dolore. Excepturi similique saepe unde sed sunt sint reiciendis.,Inactivo,universidadrosendovillalobos.com
386,f9b95f56-6943-11ed-a9ab-0242ac1c0002,Instituto Anastasio Menéndez,anastasio.menéndez@hotmail.com,0961958714,Nam veritatis saepe adipisci explicabo amet. Nesciunt consectetur numquam cumque neque ex voluptatibus. Minus suscipit rerum occaecati quod. Aperiam magnam nobis pariatur.,Inactivo,universidadanastasiomenéndez.com
387,f9b95fd8-6943-11ed-a9ab-0242ac1c0002,Instituto María Luisa Sarmiento,maría luisa.sarmiento@hotmail.com,0991985041,Aperiam at earum. Dicta qui suscipit facilis dicta laboriosam. Asperiores nulla ea. Earum saepe velit possimus ea odit eligendi.,Inactivo,universidadmaría luisasarmiento.com
388,f9b96136-6943-11ed-a9ab-0242ac1c0002,Instituto Yolanda Aragonés,yolanda.aragonés@hotmail.com,0933956009,Ullam facilis temporibus eos aperiam corrupti nisi. Quos occaecati omnis numquam incidunt.,Inactivo,universidadyolandaaragonés.com
389,f9b961e0-6943-11ed-a9ab-0242ac1c0002,Instituto Carmen Hernando,carmen.hernando@hotmail.com,0904646515,Numquam necessitatibus aliquid aliquid beatae sunt dignissimos eos. Aut eligendi possimus omnis distinctio officiis dicta.,Activo,universidadcarmenhernando.com
390,f9b96258-6943-11ed-a9ab-0242ac1c0002,Instituto Aureliano Gaya,aureliano.gaya@hotmail.com,0948609286,Occaecati dicta non facere nihil. Illum illo autem. Nisi similique laborum architecto maxime atque delectus iusto.,Activo,universidadaurelianogaya.com
391,f9b962d0-6943-11ed-a9ab-0242ac1c0002,Instituto Ignacio Segura,ignacio.segura@hotmail.com,0973470803,Non deleniti reiciendis sequi nulla assumenda. Aliquid perferendis at dolorum placeat deserunt voluptatibus.,Inactivo,universidadignaciosegura.com
392,f9b96348-6943-11ed-a9ab-0242ac1c0002,Instituto Rufina Prada,rufina.prada@hotmail.com,0991031662,Laboriosam expedita aspernatur repellat fuga. Labore necessitatibus optio at esse. Laborum laboriosam fugit doloremque odit dignissimos.,Inactivo,universidadrufinaprada.com
393,f9b9647e-6943-11ed-a9ab-0242ac1c0002,Instituto Rita Palacios,rita.palacios@hotmail.com,0955332612,Deleniti praesentium placeat illum aspernatur possimus totam. A dolore aliquam facilis qui illum aliquid.,Activo,universidadritapalacios.com
394,f9b96532-6943-11ed-a9ab-0242ac1c0002,Instituto Lucio Flor,lucio.flor@hotmail.com,0969870832,Possimus amet perspiciatis vero quae occaecati delectus sit. Assumenda dolores blanditiis laborum asperiores sequi ipsam architecto. Sint aliquam aliquid earum nulla laudantium quos.,Inactivo,universidadlucioflor.com
395,f9b965aa-6943-11ed-a9ab-0242ac1c0002,Instituto Timoteo Uría,timoteo.uría@hotmail.com,0925425278,Quaerat doloribus labore pariatur. Ab inventore odio tempora veritatis fuga.,Activo,universidadtimoteouría.com
396,f9b96622-6943-11ed-a9ab-0242ac1c0002,Instituto Eloy Arrieta,eloy.arrieta@hotmail.com,0934533168,Doloremque sapiente ratione. Totam et sunt rem ad.,Inactivo,universidadeloyarrieta.com
397,f9b9669a-6943-11ed-a9ab-0242ac1c0002,Instituto Pedro Aragón,pedro.aragón@hotmail.com,0945810287,Accusantium doloremque pariatur sint accusantium. Enim voluptatibus alias maiores perspiciatis necessitatibus porro nam.,Inactivo,universidadpedroaragón.com
398,f9b967bc-6943-11ed-a9ab-0242ac1c0002,Instituto Fabiana Comas,fabiana.comas@hotmail.com,0983772453,Laudantium dolorem fugiat blanditiis enim blanditiis similique. Quasi et velit.,Activo,universidadfabianacomas.com
399,f9b96866-6943-11ed-a9ab-0242ac1c0002,Instituto Ainara Caparrós,ainara.caparrós@hotmail.com,0990896791,Voluptatibus aliquid dicta voluptate minus. Dignissimos animi impedit culpa quisquam est.,Activo,universidadainaracaparrós.com
400,f9b968e8-6943-11ed-a9ab-0242ac1c0002,Instituto Cayetana Vaquero,cayetana.vaquero@hotmail.com,0917217916,Id maiores accusantium eaque sunt. Odio adipisci officiis praesentium saepe.,Activo,universidadcayetanavaquero.com
401,f9b96960-6943-11ed-a9ab-0242ac1c0002,Instituto Salvador Perales,salvador.perales@hotmail.com,0951598231,Rem ut dolorum modi doloribus earum. Fugit neque a itaque. Nam quam cumque nemo labore vero.,Activo,universidadsalvadorperales.com
402,f9b969d8-6943-11ed-a9ab-0242ac1c0002,Instituto Custodio Crespo,custodio.crespo@hotmail.com,0986197031,Expedita occaecati repellendus asperiores ipsa. Accusamus maiores qui fugit ad. Quo minus sequi hic quod aspernatur dolorem.,Inactivo,universidadcustodiocrespo.com
403,f9b96b0e-6943-11ed-a9ab-0242ac1c0002,Instituto Lorenzo Larrañaga,lorenzo.larrañaga@hotmail.com,0919119732,Vero consequatur aperiam debitis dolorum. Laudantium perferendis ullam saepe. Facere consequuntur nam consequuntur molestias. Accusantium repellat officia perspiciatis delectus porro.,Activo,universidadlorenzolarrañaga.com
404,f9b96bae-6943-11ed-a9ab-0242ac1c0002,Instituto Concha Córdoba,concha.córdoba@hotmail.com,0990503245,Voluptatibus dolorum soluta hic eum aliquam cum. Accusamus architecto reprehenderit ex.,Activo,universidadconchacórdoba.com
405,f9b96c3a-6943-11ed-a9ab-0242ac1c0002,Instituto Severo Ribas,severo.ribas@hotmail.com,0968440006,Accusantium blanditiis error cumque. Tenetur aperiam voluptates a pariatur maxime corrupti. Voluptatibus omnis quidem ab voluptatibus vel atque.,Inactivo,universidadseveroribas.com
406,f9b96cd0-6943-11ed-a9ab-0242ac1c0002,Instituto Jerónimo Aller,jerónimo.aller@hotmail.com,0906657649,Porro omnis nostrum eligendi. Iusto ut quas necessitatibus.,Inactivo,universidadjerónimoaller.com
407,f9b96d5c-6943-11ed-a9ab-0242ac1c0002,Instituto Jonatan Yuste,jonatan.yuste@hotmail.com,0989402870,Fugiat quas explicabo pariatur impedit minus. Rem odio voluptates esse amet. Molestias inventore commodi ratione commodi officiis.,Activo,universidadjonatanyuste.com
408,f9b96e92-6943-11ed-a9ab-0242ac1c0002,Instituto Marcela Olivares,marcela.olivares@hotmail.com,0929784138,Ipsam doloremque asperiores ab. Itaque reprehenderit cupiditate delectus atque. Ad tenetur perspiciatis quia laboriosam explicabo harum.,Activo,universidadmarcelaolivares.com
409,f9b96f32-6943-11ed-a9ab-0242ac1c0002,Instituto Dionisio Manso,dionisio.manso@hotmail.com,0924112205,Quidem cum officiis magni minus non commodi.,Inactivo,universidaddionisiomanso.com
410,f9b96faa-6943-11ed-a9ab-0242ac1c0002,Instituto Guadalupe Marcos,guadalupe.marcos@hotmail.com,0942335759,Magnam ea est nihil temporibus corporis nemo. Iusto voluptatibus delectus accusamus quis fuga laboriosam.,Activo,universidadguadalupemarcos.com
411,f9b9702c-6943-11ed-a9ab-0242ac1c0002,Instituto Juanita Castellanos,juanita.castellanos@hotmail.com,0925387523,Nesciunt expedita sunt adipisci. Earum quia laboriosam sunt esse modi. Voluptatibus deserunt voluptate ipsum aspernatur omnis adipisci enim.,Inactivo,universidadjuanitacastellanos.com
412,f9b970b8-6943-11ed-a9ab-0242ac1c0002,Instituto Victoriano Escudero,victoriano.escudero@hotmail.com,0954329302,Magni repudiandae provident. Dolor animi voluptates saepe.,Activo,universidadvictorianoescudero.com
413,f9b971d0-6943-11ed-a9ab-0242ac1c0002,Instituto Conrado Cuéllar,conrado.cuéllar@hotmail.com,0912805478,Dolores dolorem fugiat praesentium quisquam id. Tempore rerum et earum rem temporibus rerum.,Activo,universidadconradocuéllar.com
414,f9b97298-6943-11ed-a9ab-0242ac1c0002,Instituto Candelario Mate,candelario.mate@hotmail.com,0923516183,Officiis impedit voluptates corporis ipsa minima. Error officia nulla quam reiciendis.,Inactivo,universidadcandelariomate.com
415,f9b97626-6943-11ed-a9ab-0242ac1c0002,Instituto Gaspar Coloma,gaspar.coloma@hotmail.com,0956197509,Quibusdam corrupti dicta ea rem doloremque molestiae. Id et doloribus fugit voluptatibus alias.,Inactivo,universidadgasparcoloma.com
416,f9b976ee-6943-11ed-a9ab-0242ac1c0002,Instituto Martín Riquelme,martín.riquelme@hotmail.com,0904892310,Itaque accusantium error libero porro necessitatibus. Hic tempore laboriosam libero sint dolorem accusantium soluta.,Inactivo,universidadmartínriquelme.com
417,f9b97838-6943-11ed-a9ab-0242ac1c0002,Instituto Ramona Corbacho,ramona.corbacho@hotmail.com,0937342792,Quaerat animi inventore expedita. At repudiandae sed temporibus. Adipisci explicabo repellat et excepturi provident.,Inactivo,universidadramonacorbacho.com
418,f9b978ba-6943-11ed-a9ab-0242ac1c0002,Instituto Cayetana Ribas,cayetana.ribas@hotmail.com,0900395096,Quam dolores aut distinctio maxime assumenda. Possimus placeat officiis.,Activo,universidadcayetanaribas.com
419,f9b97932-6943-11ed-a9ab-0242ac1c0002,Instituto Obdulia Amorós,obdulia.amorós@hotmail.com,0900423755,Doloremque deserunt error tempora. Vero minima occaecati facilis natus harum sapiente.,Activo,universidadobduliaamorós.com
420,f9b979aa-6943-11ed-a9ab-0242ac1c0002,Instituto Mateo Otero,mateo.otero@hotmail.com,0924362111,Libero inventore nesciunt quo. Voluptates pariatur ipsam consequatur rerum perferendis. Iure laudantium quibusdam qui beatae consequatur.,Activo,universidadmateootero.com
421,f9b97a22-6943-11ed-a9ab-0242ac1c0002,Instituto Amando Jordán,amando.jordán@hotmail.com,0940277895,Accusantium perferendis cum adipisci. Veniam eveniet officiis commodi aliquam pariatur quidem.,Inactivo,universidadamandojordán.com
422,f9b97b62-6943-11ed-a9ab-0242ac1c0002,Instituto Amarilis Mateu,amarilis.mateu@hotmail.com,0995120299,Debitis possimus eaque. Molestiae doloribus earum neque. Doloremque voluptatem excepturi vitae illo est.,Activo,universidadamarilismateu.com
423,f9b97bee-6943-11ed-a9ab-0242ac1c0002,Instituto Luciana Quintero,luciana.quintero@hotmail.com,0940362146,Tempora molestiae quis nesciunt accusamus reprehenderit tempore optio. Impedit architecto nam molestias quisquam. Quis numquam porro cumque error.,Activo,universidadlucianaquintero.com
424,f9b97c66-6943-11ed-a9ab-0242ac1c0002,Instituto Juan Bello,juan.bello@hotmail.com,0918236599,Corrupti quo omnis voluptas. Quisquam rem id soluta.,Activo,universidadjuanbello.com
425,f9b97d06-6943-11ed-a9ab-0242ac1c0002,Instituto Edelmira Fábregas,edelmira.fábregas@hotmail.com,0956120569,Voluptatibus odio odio a earum nemo ipsa veritatis. Aperiam vitae nostrum ratione perspiciatis illo iste. Tenetur iusto dolores voluptas amet nobis alias. Quibusdam asperiores tenetur voluptates molestiae dolores.,Inactivo,universidadedelmirafábregas.com
426,f9b97d92-6943-11ed-a9ab-0242ac1c0002,Instituto Belen Amor,belen.amor@hotmail.com,0916943995,Earum nostrum provident eos tempora. Fuga quasi voluptate debitis ex quibusdam at fugiat.,Activo,universidadbelenamor.com
427,f9b97efa-6943-11ed-a9ab-0242ac1c0002,Instituto Esperanza Cabanillas,esperanza.cabanillas@hotmail.com,0988352721,Iste fuga nihil dolorem tempora eaque tempora laborum. Atque cumque minima mollitia. Ipsum neque ullam assumenda doloremque voluptatibus quos.,Activo,universidadesperanzacabanillas.com
428,f9b97f7c-6943-11ed-a9ab-0242ac1c0002,Instituto Florentino Ángel,florentino.ángel@hotmail.com,0973594889,Maiores itaque dolore vel sed temporibus officia. Reiciendis sequi harum. Quibusdam corrupti accusantium autem nam repudiandae eligendi.,Inactivo,universidadflorentinoángel.com
429,f9b97ff4-6943-11ed-a9ab-0242ac1c0002,Instituto Gastón Ramis,gastón.ramis@hotmail.com,0949730527,Sint iure doloribus ratione est. Voluptate libero officiis facere illo.,Inactivo,universidadgastónramis.com
430,f9b9808a-6943-11ed-a9ab-0242ac1c0002,Instituto Fausto Abascal,fausto.abascal@hotmail.com,0925931956,Enim omnis assumenda harum.,Activo,universidadfaustoabascal.com
431,f9b98102-6943-11ed-a9ab-0242ac1c0002,Instituto Jose Ramón Barragán,jose ramón.barragán@hotmail.com,0955963367,Voluptatibus qui voluptatem illo laudantium porro. Voluptatem omnis ipsum maxime culpa.,Inactivo,universidadjose ramónbarragán.com
432,f9b9826a-6943-11ed-a9ab-0242ac1c0002,Instituto Heraclio Aparicio,heraclio.aparicio@hotmail.com,0960561008,Quasi quibusdam aspernatur. Iure inventore doloribus. Nobis quam cum sit debitis.,Activo,universidadheraclioaparicio.com
433,f9b98300-6943-11ed-a9ab-0242ac1c0002,Instituto Marita Duran,marita.duran@hotmail.com,0911489739,Illum similique pariatur placeat eligendi et ab. Similique blanditiis dolores ipsum quam ratione beatae.,Activo,universidadmaritaduran.com
434,f9b98382-6943-11ed-a9ab-0242ac1c0002,Instituto Odalys Patiño,odalys.patiño@hotmail.com,0947910373,Occaecati fugit vel. Modi sit earum est nihil perspiciatis sequi. Rerum blanditiis quo dolor tempore blanditiis suscipit.,Activo,universidadodalyspatiño.com
435,f9b9842c-6943-11ed-a9ab-0242ac1c0002,Instituto Aristides Tirado,aristides.tirado@hotmail.com,0909970100,Dignissimos quia ex. Possimus cupiditate quisquam natus eius deleniti dolor. Temporibus ullam quidem consectetur vel fugiat.,Activo,universidadaristidestirado.com
436,f9b98670-6943-11ed-a9ab-0242ac1c0002,Instituto Ángeles Manzano,ángeles.manzano@hotmail.com,0961162628,Sit ipsa aperiam exercitationem. Sunt id inventore laboriosam.,Inactivo,universidadángelesmanzano.com
437,f9b98792-6943-11ed-a9ab-0242ac1c0002,Instituto Pastora Aragonés,pastora.aragonés@hotmail.com,0955822603,Dolor tempora quasi. Officia deserunt rem enim. Perspiciatis voluptatem voluptatum suscipit itaque consectetur ad vel.,Activo,universidadpastoraaragonés.com
438,f9b989e0-6943-11ed-a9ab-0242ac1c0002,Instituto Virgilio Bustos,virgilio.bustos@hotmail.com,0942955039,Tempora aut neque deleniti sit pariatur minus. Nulla voluptas atque totam. Deserunt excepturi tempore nam repellat praesentium repudiandae.,Inactivo,universidadvirgiliobustos.com
439,f9b98a94-6943-11ed-a9ab-0242ac1c0002,Instituto Regina Palmer,regina.palmer@hotmail.com,0975286878,Ab enim reiciendis labore beatae aspernatur delectus. Quas minima accusantium sapiente earum aperiam voluptatibus.,Inactivo,universidadreginapalmer.com
440,f9b98b34-6943-11ed-a9ab-0242ac1c0002,Instituto Gerardo Valls,gerardo.valls@hotmail.com,0992708279,Possimus id sequi nemo autem. Laudantium cum repellendus nihil distinctio harum quis. Ea cupiditate libero quibusdam quis quae. Consequuntur doloremque ut ab.,Activo,universidadgerardovalls.com
441,f9b98cd8-6943-11ed-a9ab-0242ac1c0002,Instituto Octavio Luján,octavio.luján@hotmail.com,0961406093,Blanditiis totam excepturi.,Activo,universidadoctavioluján.com
